證券代碼	簡稱	年月日	收盤價(元)	成交量(千股)
2330   	台積電       	20151028	   112.9916	    22557
2330   	台積電       	20151029	   111.7635	    20463
2330   	台積電       	20151030	   111.7635	    28293
2330   	台積電       	20151102	   112.5822	    22789
2330   	台積電       	20151103	   114.2198	    36442
2330   	台積電       	20151104	   118.3137	    75685
2330   	台積電       	20151105	   116.6761	    37827
2330   	台積電       	20151106	   114.6292	    51889
2330   	台積電       	20151109	   116.2668	    24863
2330   	台積電       	20151110	   114.2198	    23336
2330   	台積電       	20151111	   112.5822	    29463
2330   	台積電       	20151112	   113.4010	    16485
2330   	台積電       	20151113	   111.3541	    22956
2330   	台積電       	20151116	   110.5353	    32132
2330   	台積電       	20151117	   113.4010	    28224
2330   	台積電       	20151118	   112.1729	    29455
2330   	台積電       	20151119	   115.0386	    28723
2330   	台積電       	20151120	   115.4480	    21649
2330   	台積電       	20151123	   115.4480	    20543
2330   	台積電       	20151124	   114.2198	    23245
2330   	台積電       	20151125	   115.4480	    34540
2330   	台積電       	20151126	   116.6761	    32927
2330   	台積電       	20151127	   113.8104	    26742
2330   	台積電       	20151130	   113.8104	   110350
2330   	台積電       	20151201	   116.6761	    48931
2330   	台積電       	20151202	   116.6761	    31767
2330   	台積電       	20151203	   116.6761	    28204
2330   	台積電       	20151204	   115.0386	    31780
2330   	台積電       	20151207	   117.4949	    41097
2330   	台積電       	20151208	   116.6761	    34037
2330   	台積電       	20151209	   115.0386	    30640
2330   	台積電       	20151210	   115.4480	    41487
2330   	台積電       	20151211	   114.2198	    32030
2330   	台積電       	20151214	   113.8104	    37666
2330   	台積電       	20151215	   112.9916	    27973
2330   	台積電       	20151216	   117.4949	    58669
2330   	台積電       	20151217	   118.7231	    34710
2330   	台積電       	20151218	   116.2668	    41615
2330   	台積電       	20151221	   115.8574	    26939
2330   	台積電       	20151222	   116.2668	    17209
2330   	台積電       	20151223	   115.8574	    18152
2330   	台積電       	20151224	   116.2668	    13495
2330   	台積電       	20151225	   117.0855	     6168
2330   	台積電       	20151228	   117.4949	    10831
2330   	台積電       	20151229	   116.2668	    12968
2330   	台積電       	20151230	   116.6761	    14713
2330   	台積電       	20151231	   117.0855	    18677
2330   	台積電       	20160104	   114.2198	    43800
2330   	台積電       	20160105	   112.9916	    46502
2330   	台積電       	20160106	   110.9447	    53873
2330   	台積電       	20160107	   108.8977	    63475
2330   	台積電       	20160108	   109.7165	    52641
2330   	台積電       	20160111	   108.8977	    48536
2330   	台積電       	20160112	   108.8977	    35133
2330   	台積電       	20160113	   109.3071	    50237
2330   	台積電       	20160114	   107.6696	    39498
2330   	台積電       	20160115	   112.1729	    79648
2330   	台積電       	20160118	   112.1729	    37008
2330   	台積電       	20160119	   112.9916	    24995
2330   	台積電       	20160120	   110.1259	    44423
2330   	台積電       	20160121	   110.5353	    31957
2330   	台積電       	20160122	   113.4010	    33926
2330   	台積電       	20160125	   114.2198	    27213
2330   	台積電       	20160126	   112.5822	    24102
2330   	台積電       	20160127	   114.2198	    24547
2330   	台積電       	20160128	   114.6292	    37913
2330   	台積電       	20160129	   117.0855	    57557
2330   	台積電       	20160130	   116.2668	    11865
2330   	台積電       	20160201	   117.9043	    43828
2330   	台積電       	20160202	   116.6761	    25400
2330   	台積電       	20160203	   119.5419	    71652
2330   	台積電       	20160215	   118.7231	    77064
2330   	台積電       	20160216	   120.7700	    56361
2330   	台積電       	20160217	   121.1794	    38486
2330   	台積電       	20160218	   123.6358	    61877
2330   	台積電       	20160219	   123.6358	    37444
2330   	台積電       	20160222	   123.6358	    29751
2330   	台積電       	20160223	   122.4076	    22500
2330   	台積電       	20160224	   121.1794	    22082
2330   	台積電       	20160225	   123.2264	    25233
2330   	台積電       	20160226	   121.9982	    46425
2330   	台積電       	20160301	   124.4546	    44046
2330   	台積電       	20160302	   125.2733	    36101
2330   	台積電       	20160303	   126.0921	    28867
2330   	台積電       	20160304	   124.8639	    37794
2330   	台積電       	20160307	   124.4546	    24052
2330   	台積電       	20160308	   124.4546	    40643
2330   	台積電       	20160309	   125.2733	    24634
2330   	台積電       	20160310	   126.5015	    31343
2330   	台積電       	20160311	   126.9109	    31297
2330   	台積電       	20160314	   127.7297	    32987
2330   	台積電       	20160315	   126.5015	    29437
2330   	台積電       	20160316	   127.7297	    31126
2330   	台積電       	20160317	   129.7766	    52228
2330   	台積電       	20160318	   130.5954	    57866
2330   	台積電       	20160321	   131.0048	    27687
2330   	台積電       	20160322	   129.7766	    29303
2330   	台積電       	20160323	   130.5954	    29439
2330   	台積電       	20160324	   129.7766	    25198
2330   	台積電       	20160325	   129.3672	    10970
2330   	台積電       	20160328	   130.1860	    15857
2330   	台積電       	20160329	   130.1860	    19152
2330   	台積電       	20160330	   132.2330	    46113
2330   	台積電       	20160331	   132.6424	    54094
2330   	台積電       	20160401	   129.7766	    34544
2330   	台積電       	20160406	   125.6827	    63133
2330   	台積電       	20160407	   126.5015	    35933
2330   	台積電       	20160408	   128.9578	    42324
2330   	台積電       	20160411	   129.7766	    23189
2330   	台積電       	20160412	   129.7766	    14877
2330   	台積電       	20160413	   132.2330	    40333
2330   	台積電       	20160414	   132.2330	    31377
2330   	台積電       	20160415	   130.5954	    50339
2330   	台積電       	20160418	   129.3672	    20876
2330   	台積電       	20160419	   128.9578	    27622
2330   	台積電       	20160420	   126.0921	    43418
2330   	台積電       	20160421	   128.5485	    30419
2330   	台積電       	20160422	   128.1391	    29237
2330   	台積電       	20160425	   128.9578	    14669
2330   	台積電       	20160426	   129.3672	    18539
2330   	台積電       	20160427	   128.1391	    36967
2330   	台積電       	20160428	   125.2733	    49282
2330   	台積電       	20160429	   122.8170	    75959
2330   	台積電       	20160503	   120.7700	    68909
2330   	台積電       	20160504	   120.3607	    55586
2330   	台積電       	20160505	   120.7700	    40687
2330   	台積電       	20160506	   121.1794	    39401
2330   	台積電       	20160509	   120.7700	    39783
2330   	台積電       	20160510	   120.3607	    39210
2330   	台積電       	20160511	   120.3607	    45610
2330   	台積電       	20160512	   119.5419	    24008
2330   	台積電       	20160513	   117.9043	    60713
2330   	台積電       	20160516	   118.3137	    32239
2330   	台積電       	20160517	   120.3607	    32716
2330   	台積電       	20160518	   120.3607	    31106
2330   	台積電       	20160519	   120.3607	    35192
2330   	台積電       	20160520	   121.5888	    38046
2330   	台積電       	20160523	   126.0921	    50174
2330   	台積電       	20160524	   123.6358	    25677
2330   	台積電       	20160525	   126.5015	    35410
2330   	台積電       	20160526	   126.9109	    18822
2330   	台積電       	20160527	   128.1391	    26617
2330   	台積電       	20160530	   128.5485	    38311
2330   	台積電       	20160531	   128.1391	    70177
2330   	台積電       	20160601	   130.1860	    27743
2330   	台積電       	20160602	   130.1860	    21999
2330   	台積電       	20160603	   131.4142	    32020
2330   	台積電       	20160604	   131.0048	     2631
2330   	台積電       	20160606	   131.8236	    28898
2330   	台積電       	20160607	   132.6424	    47573
2330   	台積電       	20160608	   135.5081	    45587
2330   	台積電       	20160613	   132.6424	    54689
2330   	台積電       	20160614	   132.6424	    27823
2330   	台積電       	20160615	   133.4611	    29328
2330   	台積電       	20160616	   131.4142	    36957
2330   	台積電       	20160617	   133.4611	    31326
2330   	台積電       	20160620	   133.4611	    24949
2330   	台積電       	20160621	   135.5081	    28042
2330   	台積電       	20160622	   135.9175	    30409
2330   	台積電       	20160623	   134.2799	    22592
2330   	台積電       	20160624	   130.1860	    86994
2330   	台積電       	20160627	   132.3132	    43401
2330   	台積電       	20160628	   133.5896	    39095
2330   	台積電       	20160629	   135.2914	    32131
2330   	台積電       	20160630	   138.2695	    42854
2330   	台積電       	20160701	   141.2476	    36577
2330   	台積電       	20160704	   141.2476	    25968
2330   	台積電       	20160705	   139.5458	    16422
2330   	台積電       	20160706	   137.4186	    35100
2330   	台積電       	20160707	   139.9712	    24442
2330   	台積電       	20160711	   144.6511	    53434
2330   	台積電       	20160712	   145.5020	    42128
2330   	台積電       	20160713	   143.3748	    51719
2330   	台積電       	20160714	   143.8002	    36131
2330   	台積電       	20160715	   144.2257	    41822
2330   	台積電       	20160718	   144.2257	    24774
2330   	台積電       	20160719	   145.0766	    43707
2330   	台積電       	20160720	   144.6511	    39076
2330   	台積電       	20160721	   146.3529	    35220
2330   	台積電       	20160722	   145.5020	    29804
2330   	台積電       	20160725	   145.9275	    27180
2330   	台積電       	20160726	   147.2038	    32736
2330   	台積電       	20160727	   148.9056	    36108
2330   	台積電       	20160728	   150.1819	    31138
2330   	台積電       	20160729	   146.7784	    30008
2330   	台積電       	20160801	   150.6074	    34703
2330   	台積電       	20160802	   149.7565	    15366
2330   	台積電       	20160803	   146.7784	    21652
2330   	台積電       	20160804	   148.4801	    14292
2330   	台積電       	20160805	   150.6074	    25803
2330   	台積電       	20160808	   151.4582	    16241
2330   	台積電       	20160809	   151.8837	    16443
2330   	台積電       	20160810	   152.7346	    19307
2330   	台積電       	20160811	   150.1819	    28216
2330   	台積電       	20160812	   151.0328	    23986
2330   	台積電       	20160815	   152.3091	    13660
2330   	台積電       	20160816	   149.3310	    34284
2330   	台積電       	20160817	   150.6074	    24169
2330   	台積電       	20160818	   149.7565	    27899
2330   	台積電       	20160819	   148.4801	    23496
2330   	台積電       	20160822	   147.2038	    21822
2330   	台積電       	20160823	   148.0547	    21467
2330   	台積電       	20160824	   147.6292	    12532
2330   	台積電       	20160825	   150.6074	    23973
2330   	台積電       	20160826	   150.6074	    15804
2330   	台積電       	20160829	   150.1819	    16967
2330   	台積電       	20160830	   148.4801	    19752
2330   	台積電       	20160831	   149.7565	    42461
2330   	台積電       	20160901	   147.6292	    26101
2330   	台積電       	20160902	   148.4801	    19489
2330   	台積電       	20160905	   150.1819	    27982
2330   	台積電       	20160906	   152.3091	    29646
2330   	台積電       	20160907	   156.5636	    50851
2330   	台積電       	20160908	   155.7127	    30307
2330   	台積電       	20160909	   152.7346	    30635
2330   	台積電       	20160910	   151.4582	    15470
2330   	台積電       	20160912	   148.9056	    42751
2330   	台積電       	20160913	   148.9056	    38438
2330   	台積電       	20160914	   147.6292	    52966
2330   	台積電       	20160919	   155.2872	    57296
2330   	台積電       	20160920	   155.7127	    23647
2330   	台積電       	20160921	   156.5636	    26261
2330   	台積電       	20160922	   157.8399	    21213
2330   	台積電       	20160923	   159.5417	    23141
2330   	台積電       	20160926	   155.7127	    25218
2330   	台積電       	20160929	   157.8399	    57778
2330   	台積電       	20160930	   155.2872	    45163
2330   	台積電       	20161003	   158.2654	    18987
2330   	台積電       	20161004	   159.1162	    17139
2330   	台積電       	20161005	   158.2654	    19144
2330   	台積電       	20161006	   159.5417	    15715
2330   	台積電       	20161007	   159.9671	    15870
2330   	台積電       	20161011	   159.5417	    31107
2330   	台積電       	20161012	   161.2435	    24592
2330   	台積電       	20161013	   160.3926	    40728
2330   	台積電       	20161014	   159.9671	    34340
2330   	台積電       	20161017	   158.6908	    37878
2330   	台積電       	20161018	   159.1162	    40651
2330   	台積電       	20161019	   161.2435	    38143
2330   	台積電       	20161020	   162.0944	    15736
2330   	台積電       	20161021	   160.3926	    22316
2330   	台積電       	20161024	   162.5198	    14381
2330   	台積電       	20161025	   164.2216	    19145
2330   	台積電       	20161026	   162.9452	    24885
2330   	台積電       	20161027	   160.3926	    26883
2330   	台積電       	20161028	   161.2435	    33106
2330   	台積電       	20161031	   160.3926	    25830
2330   	台積電       	20161101	   161.2435	    15128
2330   	台積電       	20161102	   158.2654	    16529
2330   	台積電       	20161103	   156.9890	    25531
2330   	台積電       	20161104	   156.9890	    15107
2330   	台積電       	20161107	   160.8180	    21430
2330   	台積電       	20161108	   160.3926	    15954
2330   	台積電       	20161109	   154.8618	    55579
2330   	台積電       	20161110	   157.8399	    38869
2330   	台積電       	20161111	   154.4364	    67636
2330   	台積電       	20161114	   153.5855	    48032
2330   	台積電       	20161115	   153.1600	    33528
2330   	台積電       	20161116	   153.1600	    35293
2330   	台積電       	20161117	   154.4364	    23256
2330   	台積電       	20161118	   154.0109	    23731
2330   	台積電       	20161121	   154.0109	    15622
2330   	台積電       	20161122	   156.5636	    31348
2330   	台積電       	20161123	   157.8399	    23068
2330   	台積電       	20161124	   155.7127	    19098
2330   	台積電       	20161125	   154.8618	    10226
2330   	台積電       	20161128	   156.5636	    22360
2330   	台積電       	20161129	   154.8618	    26894
2330   	台積電       	20161130	   155.7127	    54053
2330   	台積電       	20161201	   155.7127	    13923
2330   	台積電       	20161202	   151.4582	    53946
2330   	台積電       	20161205	   152.3091	    32249
2330   	台積電       	20161206	   154.8618	    27728
2330   	台積電       	20161207	   154.4364	    14529
2330   	台積電       	20161208	   157.8399	    27276
2330   	台積電       	20161209	   158.2654	    24890
2330   	台積電       	20161212	   157.4145	    18817
2330   	台積電       	20161213	   158.2654	    23692
2330   	台積電       	20161214	   159.5417	    16768
2330   	台積電       	20161215	   159.1162	    24244
2330   	台積電       	20161216	   157.4145	    36266
2330   	台積電       	20161219	   155.2872	    20553
2330   	台積電       	20161220	   155.2872	    24243
2330   	台積電       	20161221	   153.1600	    32234
2330   	台積電       	20161222	   152.3091	    26509
2330   	台積電       	20161223	   151.8837	    24376
2330   	台積電       	20161226	   152.7346	     5694
2330   	台積電       	20161227	   153.1600	     8276
2330   	台積電       	20161228	   154.8618	    21441
2330   	台積電       	20161229	   153.1600	    30211
2330   	台積電       	20161230	   154.4364	    36748
2330   	台積電       	20170103	   155.7127	    23550
2330   	台積電       	20170104	   155.7127	    24482
2330   	台積電       	20170105	   156.1381	    21373
2330   	台積電       	20170106	   156.5636	    23120
2330   	台積電       	20170109	   156.5636	    18583
2330   	台積電       	20170110	   156.5636	    20691
2330   	台積電       	20170111	   154.8618	    29747
2330   	台積電       	20170112	   156.9890	    48599
2330   	台積電       	20170113	   154.4364	    53089
2330   	台積電       	20170116	   152.7346	    30878
2330   	台積電       	20170117	   154.0109	    13207
2330   	台積電       	20170118	   154.0109	    23810
2330   	台積電       	20170119	   153.5855	    25935
2330   	台積電       	20170120	   154.0109	    42317
2330   	台積電       	20170123	   157.4145	    58299
2330   	台積電       	20170124	   157.8399	    72014
2330   	台積電       	20170202	   156.9890	   153703
2330   	台積電       	20170203	   156.9890	    30387
2330   	台積電       	20170206	   156.9890	    29702
2330   	台積電       	20170207	   156.9890	    23981
2330   	台積電       	20170208	   156.1381	    45607
2330   	台積電       	20170209	   156.5636	    23419
2330   	台積電       	20170210	   157.8399	    49257
2330   	台積電       	20170213	   159.5417	    26155
2330   	台積電       	20170214	   159.5417	    46716
2330   	台積電       	20170215	   160.8180	    39928
2330   	台積電       	20170216	   160.8180	    28371
2330   	台積電       	20170217	   161.2435	    20407
2330   	台積電       	20170218	   161.2435	     3517
2330   	台積電       	20170220	   161.6689	    13280
2330   	台積電       	20170221	   161.6689	    31987
2330   	台積電       	20170222	   160.3926	    26144
2330   	台積電       	20170223	   160.3926	    36095
2330   	台積電       	20170224	   160.8180	    26177
2330   	台積電       	20170301	   158.2654	    48263
2330   	台積電       	20170302	   158.2654	    40879
2330   	台積電       	20170303	   156.5636	    28213
2330   	台積電       	20170306	   156.1381	    12633
2330   	台積電       	20170307	   157.8399	    22816
2330   	台積電       	20170308	   159.1162	    38657
2330   	台積電       	20170309	   156.9890	    31119
2330   	台積電       	20170310	   156.1381	    24886
2330   	台積電       	20170313	   158.6908	    11025
2330   	台積電       	20170314	   158.2654	    24373
2330   	台積電       	20170315	   158.6908	    14147
2330   	台積電       	20170316	   161.6689	    32452
2330   	台積電       	20170317	   162.9452	    38698
2330   	台積電       	20170320	   162.9452	    16531
2330   	台積電       	20170321	   165.9234	    33662
2330   	台積電       	20170322	   164.6470	    27766
2330   	台積電       	20170323	   164.6470	    18831
2330   	台積電       	20170324	   163.7961	    17722
2330   	台積電       	20170327	   164.2216	    29867
2330   	台積電       	20170328	   165.4979	    39522
2330   	台積電       	20170329	   162.9452	    33839
2330   	台積電       	20170330	   162.9452	    30716
2330   	台積電       	20170331	   160.8180	    33996
2330   	台積電       	20170405	   164.2216	    45116
2330   	台積電       	20170406	   162.9452	    17417
2330   	台積電       	20170407	   162.5198	    19066
2330   	台積電       	20170410	   161.6689	    17388
2330   	台積電       	20170411	   162.5198	     9788
2330   	台積電       	20170412	   162.5198	    17418
2330   	台積電       	20170413	   162.9452	    14796
2330   	台積電       	20170414	   160.8180	    31317
2330   	台積電       	20170417	   159.5417	    17111
2330   	台積電       	20170418	   159.9671	    28732
2330   	台積電       	20170419	   158.6908	    31171
2330   	台積電       	20170420	   159.1162	    32697
2330   	台積電       	20170421	   161.6689	    19034
2330   	台積電       	20170424	   161.6689	    29572
2330   	台積電       	20170425	   163.3707	    31952
2330   	台積電       	20170426	   162.5198	    31119
2330   	台積電       	20170427	   164.2216	    35812
2330   	台積電       	20170428	   165.4979	    38381
2330   	台積電       	20170502	   167.1997	    45851
2330   	台積電       	20170503	   168.4760	    27240
2330   	台積電       	20170504	   168.4760	    22194
2330   	台積電       	20170505	   168.0506	    17618
2330   	台積電       	20170508	   172.3050	    39591
2330   	台積電       	20170509	   173.1559	    48285
2330   	台積電       	20170510	   174.8577	    31075
2330   	台積電       	20170511	   176.5595	    44286
2330   	台積電       	20170512	   175.2831	    25507
2330   	台積電       	20170515	   175.2831	    25922
2330   	台積電       	20170516	   174.0068	    36604
2330   	台積電       	20170517	   173.5814	    22606
2330   	台積電       	20170518	   173.1559	    22490
2330   	台積電       	20170519	   172.7305	    17163
2330   	台積電       	20170522	   174.4322	    17419
2330   	台積電       	20170523	   174.4322	    23028
2330   	台積電       	20170524	   174.8577	    18307
2330   	台積電       	20170525	   176.1340	    26088
2330   	台積電       	20170526	   176.1340	    32976
2330   	台積電       	20170531	   172.7305	    67935
2330   	台積電       	20170601	   176.1340	    29623
2330   	台積電       	20170602	   177.8358	    23265
2330   	台積電       	20170603	   177.8358	     1535
2330   	台積電       	20170605	   180.3885	    22545
2330   	台積電       	20170606	   179.1121	    15382
2330   	台積電       	20170607	   179.9630	    34729
2330   	台積電       	20170608	   181.2394	    21654
2330   	台積電       	20170609	   180.3885	    35190
2330   	台積電       	20170612	   176.5595	    63111
2330   	台積電       	20170613	   176.9849	    49983
2330   	台積電       	20170614	   176.1340	    39083
2330   	台積電       	20170615	   176.9849	    19486
2330   	台積電       	20170616	   179.9630	    32856
2330   	台積電       	20170619	   181.2394	    17489
2330   	台積電       	20170620	   184.2175	    28784
2330   	台積電       	20170621	   183.3666	    45384
2330   	台積電       	20170622	   185.4938	    26094
2330   	台積電       	20170623	   184.6429	    39686
2330   	台積電       	20170626	   189.0392	    60140
2330   	台積電       	20170627	   185.9618	    44504
2330   	台積電       	20170628	   183.3240	    52273
2330   	台積電       	20170629	   184.6429	    27049
2330   	台積電       	20170630	   183.3240	    31709
2330   	台積電       	20170703	   183.7637	    21066
2330   	台積電       	20170704	   182.0052	    21592
2330   	台積電       	20170705	   183.3240	    23463
2330   	台積電       	20170706	   182.4448	    15260
2330   	台積電       	20170707	   181.1259	    21567
2330   	台積電       	20170710	   181.1259	    13326
2330   	台積電       	20170711	   186.4014	    34593
2330   	台積電       	20170712	   185.0825	    26887
2330   	台積電       	20170713	   188.5996	    50136
2330   	台積電       	20170714	   187.2807	    22364
2330   	台積電       	20170717	   187.2807	    21400
2330   	台積電       	20170718	   188.1599	    18756
2330   	台積電       	20170719	   188.5996	    20661
2330   	台積電       	20170720	   189.4788	    20795
2330   	台積電       	20170721	   188.1599	    15422
2330   	台積電       	20170724	   188.5996	    20002
2330   	台積電       	20170725	   188.1599	    13853
2330   	台積電       	20170726	   187.2807	    15900
2330   	台積電       	20170727	   189.4788	    23045
2330   	台積電       	20170728	   187.2807	    21121
2330   	台積電       	20170731	   188.5996	    20363
2330   	台積電       	20170801	   186.4014	    20314
2330   	台積電       	20170802	   189.9184	    30528
2330   	台積電       	20170803	   187.7203	    27097
2330   	台積電       	20170804	   187.2807	    22187
2330   	台積電       	20170807	   189.9184	    21594
2330   	台積電       	20170808	   191.2373	    25223
2330   	台積電       	20170809	   188.5996	    28129
2330   	台積電       	20170810	   188.1599	    27440
2330   	台積電       	20170811	   186.8410	    41592
2330   	台積電       	20170814	   185.5222	    29414
2330   	台積電       	20170815	   188.1599	    14385
2330   	台積電       	20170816	   187.2807	    25206
2330   	台積電       	20170817	   188.1599	     8353
2330   	台積電       	20170818	   186.8410	    14363
2330   	台積電       	20170821	   185.9618	    13847
2330   	台積電       	20170822	   188.5996	    17330
2330   	台積電       	20170823	   189.4788	    11757
2330   	台積電       	20170824	   190.7977	    15426
2330   	台積電       	20170825	   191.2373	    10975
2330   	台積電       	20170828	   189.9184	    16512
2330   	台積電       	20170829	   189.9184	    16561
2330   	台積電       	20170830	   191.2373	    19674
2330   	台積電       	20170831	   190.3581	    26945
2330   	台積電       	20170901	   190.3581	    17805
2330   	台積電       	20170904	   191.2373	    15053
2330   	台積電       	20170905	   191.6769	    34514
2330   	台積電       	20170906	   190.7977	    28148
2330   	台積電       	20170907	   190.7977	    19198
2330   	台積電       	20170908	   191.6769	    25512
2330   	台積電       	20170911	   190.7977	    19387
2330   	台積電       	20170912	   192.5562	    24862
2330   	台積電       	20170913	   191.6769	    18336
2330   	台積電       	20170914	   192.1166	    21508
2330   	台積電       	20170915	   192.1166	    48901
2330   	台積電       	20170918	   192.9958	    17812
2330   	台積電       	20170919	   194.7543	    26255
2330   	台積電       	20170920	   194.7543	    23434
2330   	台積電       	20170921	   194.3147	    18645
2330   	台積電       	20170922	   192.1166	    22456
2330   	台積電       	20170925	   190.7977	    17458
2330   	台積電       	20170926	   188.1599	    25003
2330   	台積電       	20170927	   189.0392	    24794
2330   	台積電       	20170928	   188.1599	    31616
2330   	台積電       	20170929	   190.3581	    23954
2330   	台積電       	20170930	   190.3581	     4254
2330   	台積電       	20171002	   193.8751	    28360
2330   	台積電       	20171003	   195.6336	    38330
2330   	台積電       	20171005	   197.3921	    25397
2330   	台積電       	20171006	   197.3921	    16040
2330   	台積電       	20171011	   204.8657	    67649
2330   	台積電       	20171012	   208.8224	    44176
2330   	台積電       	20171013	   208.8224	    23145
2330   	台積電       	20171016	   209.2620	    20673
2330   	台積電       	20171017	   207.0638	    17652
2330   	台積電       	20171018	   208.8224	    28970
2330   	台積電       	20171019	   210.1412	    23481
2330   	台積電       	20171020	   208.8224	    27056
2330   	台積電       	20171023	   210.1412	    15959
2330   	台積電       	20171024	   209.2620	    16100
2330   	台積電       	20171025	   209.2620	    17205
2330   	台積電       	20171026	   207.5035	    12959
2330   	台積電       	20171027	   210.1412	    18040
2330   	台積電       	20171030	   213.6582	    30241
2330   	台積電       	20171031	   213.6582	    22582
2330   	台積電       	20171101	   213.2186	    20465
2330   	台積電       	20171102	   211.8997	    16309
2330   	台積電       	20171103	   210.1412	    18327
2330   	台積電       	20171106	   210.5809	    21029
2330   	台積電       	20171107	   214.5375	    21689
2330   	台積電       	20171108	   213.2186	    14579
2330   	台積電       	20171109	   211.8997	    21366
2330   	台積電       	20171110	   211.4601	    15061
2330   	台積電       	20171113	   210.5809	    12087
2330   	台積電       	20171114	   211.0205	    17229
2330   	台積電       	20171115	   208.8224	    29720
2330   	台積電       	20171116	   209.2620	    17274
2330   	台積電       	20171117	   212.3394	    18741
2330   	台積電       	20171120	   209.7016	    19811
2330   	台積電       	20171121	   213.6582	    22878
2330   	台積電       	20171122	   212.7790	    27251
2330   	台積電       	20171123	   213.2186	     9562
2330   	台積電       	20171124	   214.5375	    11404
2330   	台積電       	20171127	   208.3827	    32247
2330   	台積電       	20171128	   205.7450	    47834
2330   	台積電       	20171129	   206.1846	    26535
2330   	台積電       	20171130	   198.7110	   112262
2330   	台積電       	20171201	   203.1072	    38356
2330   	台積電       	20171204	   205.7450	    22939
2330   	台積電       	20171205	   201.7883	    30189
2330   	台積電       	20171206	   199.5902	    34031
2330   	台積電       	20171207	   199.1506	    41619
2330   	台積電       	20171208	   199.5902	    38183
2330   	台積電       	20171211	   200.0298	    20649
2330   	台積電       	20171212	   200.0298	    28188
2330   	台積電       	20171213	   199.5902	    19619
2330   	台積電       	20171214	   202.6676	    17263
2330   	台積電       	20171215	   202.2280	    42725
2330   	台積電       	20171218	   199.5902	    15702
2330   	台積電       	20171219	   197.8317	    25899
2330   	台積電       	20171220	   197.3921	    34514
2330   	台積電       	20171221	   197.8317	    20826
2330   	台積電       	20171222	   200.0298	    19106
2330   	台積電       	20171225	   200.9091	     4579
2330   	台積電       	20171226	   198.7110	    13755
2330   	台積電       	20171227	   197.8317	    12515
2330   	台積電       	20171228	   198.7110	    24370
2330   	台積電       	20171229	   201.7883	    25610
2330   	台積電       	20180102	   204.4261	    18055
2330   	台積電       	20180103	   208.3827	    31706
2330   	台積電       	20180104	   210.5809	    29179
2330   	台積電       	20180105	   211.0205	    23721
2330   	台積電       	20180108	   212.7790	    21846
2330   	台積電       	20180109	   212.7790	    19043
2330   	台積電       	20180110	   207.9431	    25716
2330   	台積電       	20180111	   206.6242	    32070
2330   	台積電       	20180112	   208.3827	    23141
2330   	台積電       	20180115	   211.0205	    28576
2330   	台積電       	20180116	   211.4601	    23407
2330   	台積電       	20180117	   212.7790	    38118
2330   	台積電       	20180118	   218.4941	    50119
2330   	台積電       	20180119	   224.6489	    55061
2330   	台積電       	20180122	   229.9244	    45907
2330   	台積電       	20180123	   233.8810	    34606
2330   	台積電       	20180124	   226.8470	    42600
2330   	台積電       	20180125	   226.8470	    46214
2330   	台積電       	20180126	   224.2093	    43514
2330   	台積電       	20180129	   227.2866	    31306
2330   	台積電       	20180130	   222.4508	    37410
2330   	台積電       	20180131	   224.2093	    45807
2330   	台積電       	20180201	   228.1659	    30900
2330   	台積電       	20180202	   228.1659	    25707
2330   	台積電       	20180205	   222.4508	    46554
2330   	台積電       	20180206	   210.1412	   104448
2330   	台積電       	20180207	   211.0205	    82299
2330   	台積電       	20180208	   209.7016	    31192
2330   	台積電       	20180209	   204.4261	    65939
2330   	台積電       	20180212	   207.9431	    42917
2330   	台積電       	20180221	   213.2186	    76396
2330   	台積電       	20180222	   210.5809	    45492
2330   	台積電       	20180223	   215.4167	    26985
2330   	台積電       	20180226	   216.7356	    36165
2330   	台積電       	20180227	   216.2960	    44699
2330   	台積電       	20180301	   213.6582	    43847
2330   	台積電       	20180302	   211.0205	    35289
2330   	台積電       	20180305	   212.3394	    27337
2330   	台積電       	20180306	   219.8130	    36945
2330   	台積電       	20180307	   217.1752	    30391
2330   	台積電       	20180308	   219.3734	    20645
2330   	台積電       	20180309	   220.2526	    22887
2330   	台積電       	20180312	   223.3300	    25100
2330   	台積電       	20180313	   227.7263	    34264
2330   	台積電       	20180314	   225.9678	    24254
2330   	台積電       	20180315	   224.2093	    19396
2330   	台積電       	20180316	   224.2093	    62989
2330   	台積電       	20180319	   224.2093	    22440
2330   	台積電       	20180320	   222.4508	    22335
2330   	台積電       	20180321	   222.0111	    32977
2330   	台積電       	20180322	   221.1319	    27000
2330   	台積電       	20180323	   215.4167	    52974
2330   	台積電       	20180326	   214.0979	    39487
2330   	台積電       	20180327	   220.6923	    31100
2330   	台積電       	20180328	   215.4167	    29924
2330   	台積電       	20180329	   214.5375	    36427
2330   	台積電       	20180330	   216.2960	    16996
2330   	台積電       	20180331	   217.6149	     3603
2330   	台積電       	20180402	   216.7356	    19029
2330   	台積電       	20180403	   214.5375	    35813
2330   	台積電       	20180409	   215.4167	    35465
2330   	台積電       	20180410	   215.8564	    25268
2330   	台積電       	20180411	   218.0545	    21777
2330   	台積電       	20180412	   215.4167	    20476
2330   	台積電       	20180413	   214.9771	    19946
2330   	台積電       	20180416	   214.0979	    21608
2330   	台積電       	20180417	   209.2620	    42756
2330   	台積電       	20180418	   209.2620	    44768
2330   	台積電       	20180419	   214.9771	    33230
2330   	台積電       	20180420	   201.3487	   129890
